VOTER_ID,LAST_NAME,FIRST_NAME,MIDDLE_NAME,SUFFIX,GENDER,DATE_OF_BIRTH,REGISTRATION_DATE,PARTY,STATUS,HOUSE_NUMBER,STREET_NAME,APT,CITY,STATE,ZIP,COUNTY,PRECINCT,CONGRESSIONAL_DISTRICT,STATE_SENATE_DISTRICT,STATE_HOUSE_DISTRICT,PROPENSITY_SCORE
279571103,Sanchez,Rachel,L,Sr,F,1932-06-25,2016-12-31,NPA,A,8143,Center Pl,,Woodbridge,VA,22194,Prince William County,826,VA-11,32,37,11
381470951,White,Anthony,Mae,,M,2001-12-06,2024-02-26,REP,A,5862,Oak St,,Annandale,VA,22003,Fairfax County,848,VA-10,37,40,36
352782162,Hill,Laura,S,,F,1971-12-02,2013-09-04,DEM,A,8898,Lake Blvd,,Annandale,VA,22003,Fairfax County,812,VA-10,32,35,84
247580331,Hernandez,Rachel,D,,F,2005-12-12,2023-10-11,DEM,A,4254,Forest Way,,Ashburn,VA,20148,Loudoun County,369,VA-11,33,43,75
593306264,Robinson,Katherine,Sue,,F,1930-05-06,2020-12-05,DEM,I,6219,Market St,,Springfield,VA,22153,Fairfax County,879,VA-08,37,43,20
914988338,Williams,Angela,N,,F,2004-12-25,2024-02-04,DEM,A,6943,Elm Cir,#15,Woodbridge,VA,22193,Prince William County,268,VA-10,37,34,81
496673828,Phillips,Emily,G,,F,1937-01-09,1996-11-25,REP,A,9815,Forest Ln,Apt 406,Herndon,VA,20171,Fairfax County,310,VA-08,39,36,50
182669263,Jackson,Edward,L,,M,1952-06-03,1999-12-30,NPA,I,6919,Elm St,,Burke,VA,22015,Fairfax County,454,VA-10,32,38,66
172302599,Sanchez,Susan,N,,F,1946-02-08,1993-04-21,DEM,A,107,Front Rd,Apt 337,Fairfax,VA,22039,Fairfax County,856,VA-08,36,53,4
132779948,Davis,Brenda,,IV,F,1941-12-08,2003-06-26,REP,A,2892,Highland St,,Manassas,VA,20112,Manassas City,592,VA-08,31,86,86
751408004,Brown,Charles,Marie,,M,1984-11-12,2024-07-28,REP,A,6506,River Blvd,,Leesburg,VA,20177,Loudoun County,927,VA-08,31,41,66
555171900,Hall,Emily,H,,F,1953-03-18,1981-03-14,DEM,A,1658,Cedar Dr,#3,Ashburn,VA,20147,Loudoun County,331,VA-10,36,67,77
564136259,Harris,Kathleen,B,,F,1946-11-13,1987-10-03,REP,A,8185,Broad Ct,,Sterling,VA,20166,Loudoun County,508,VA-11,37,49,86
736912304,Phillips,Catherine,P,III,F,1951-09-06,2008-12-21,DEM,A,9126,Church Rd,,McLean,VA,22106,Fairfax County,928,VA-11,33,46,65
302860170,Thomas,Kenneth,Marie,,M,1936-06-26,1970-08-13,DEM,A,8220,Forest Blvd,Apt 725,Manassas,VA,20108,Manassas City,594,VA-11,36,40,78
313376153,Jones,Helen,Lynn,,F,1941-10-25,2007-02-04,DEM,A,5906,Cedar Ave,,Vienna,VA,22182,Fairfax County,551,VA-11,33,47,23
333493203,Evans,Benjamin,H,,M,1995-02-11,2022-11-25,DEM,A,9442,Lincoln Dr,,Fairfax,VA,22150,Fairfax County,852,VA-08,31,39,44
402310782,Miller,Donald,B,II,M,1993-07-26,2014-08-19,NPA,A,7177,Cherry Blvd,,McLean,VA,22101,Fairfax County,500,VA-08,39,37,51
240098464,Wilson,Mary,J,,F,1964-04-06,2010-11-25,DEM,A,4291,Washington Dr,,Annandale,VA,22003,Fairfax County,165,VA-08,30,34,29
132879120,Jones,Heather,,II,F,1987-09-09,2014-07-02,DEM,A,6179,Center Ave,Apt 511,Manassas,VA,20111,Manassas City,223,VA-11,39,36,53
485517729,Martin,Heather,C,,F,1942-06-28,2013-06-18,DEM,I,3257,Front Cir,,Burke,VA,22015,Fairfax County,636,VA-11,32,35,36
433531220,Anderson,Maria,Lee,,F,1965-01-19,2003-03-12,REP,A,9823,Chestnut Ct,,Leesburg,VA,20177,Loudoun County,988,VA-11,32,38,97
450361565,King,Elizabeth,Jo,,F,1963-03-18,2024-01-23,DEM,A,4889,Park Pl,,Lorton,VA,22079,Fairfax County,967,VA-08,31,34,98
365708729,Jackson,Christine,R,,F,1988-05-05,2009-01-07,REP,A,7032,Lincoln Way,,Annandale,VA,22003,Fairfax County,849,VA-11,30,40,64
129011427,Miller,Melissa,H,,F,1988-07-07,2019-05-04,DEM,A,1031,Main Dr,,Fairfax,VA,22124,Fairfax County,843,VA-11,32,45,89
492492796,Young,Mary,G,,F,1980-11-28,2024-02-26,DEM,I,641,Mill Rd,,Vienna,VA,22180,Fairfax County,542,VA-11,36,48,65
696099009,Rodriguez,Christine,Lee,,F,1944-03-04,2006-09-22,DEM,A,9453,Walnut Cir,,Falls Church,VA,22043,Falls Church City,718,VA-10,35,44,21
648718711,Brown,Angela,P,,F,1950-09-18,2016-06-17,DEM,A,559,Front Pl,,Alexandria,VA,22307,Alexandria City,919,VA-11,37,40,36
572833182,Ramirez,Anna,J,,F,1975-07-06,2002-04-30,DEM,A,9827,Lake Way,,Manassas,VA,20111,Manassas City,560,VA-11,31,38,12
879158412,Nelson,George,G,Jr,M,1966-04-14,1989-07-30,DEM,A,3665,Pine Blvd,Apt 112,Chantilly,VA,20151,Fairfax County,539,VA-11,39,42,95
463472321,Campbell,Debra,K,,F,1942-09-28,1990-07-05,DEM,A,4685,School St,,Herndon,VA,20170,Fairfax County,462,VA-10,36,37,46
611533465,Roberts,Jeffrey,Jo,Jr,M,1990-05-20,2012-02-04,DEM,A,3543,Church Ln,,Vienna,VA,22182,Fairfax County,832,VA-11,37,53,96
500632719,Smith,Nancy,N,,F,2000-08-20,2020-06-28,REP,A,9411,Mill St,#41,Alexandria,VA,22312,Alexandria City,477,VA-08,31,38,61
790609782,Martinez,Eric,Jo,II,M,1931-01-01,2024-07-02,REP,A,2569,Elm St,,Arlington,VA,22209,Arlington County,221,VA-11,34,45,18
717444893,Williams,Heather,J,,F,1955-02-08,2002-06-01,REP,A,7711,Mill Ave,,Leesburg,VA,20177,Loudoun County,132,VA-08,30,67,53
505508599,Jackson,Jennifer,,,F,1960-07-19,2014-12-28,REP,I,2196,Valley Rd,,Annandale,VA,22003,Fairfax County,281,VA-10,32,35,31
217590477,Morris,Brenda,Jo,III,F,1994-12-23,2020-01-27,DEM,A,7415,Hill Cir,,Ashburn,VA,20148,Loudoun County,166,VA-10,32,47,29
177701743,Nelson,Debra,K,,F,1960-08-12,1979-04-24,REP,A,144,Park St,,Springfield,VA,22153,Fairfax County,751,VA-11,37,45,39
829772473,Roberts,Stephen,Ray,,M,1993-10-22,2018-10-29,REP,A,6119,Lake Rd,#29,Sterling,VA,20164,Loudoun County,760,VA-08,39,34,88
638581523,Mitchell,Patricia,,,F,1983-01-23,2002-02-12,NPA,A,6282,Cedar Ln,,Manassas,VA,20110,Manassas City,800,VA-10,31,49,99
586812339,Carter,Andrew,,,M,1937-05-21,1985-04-13,REP,A,6023,School Dr,,Manassas,VA,20112,Manassas City,987,VA-08,36,40,71
444300978,Moore,Christine,H,,F,1977-07-19,1995-04-26,NPA,A,6943,Sunset Cir,,Annandale,VA,22003,Fairfax County,264,VA-10,37,46,49
943018408,Brown,Melissa,Ann,III,F,1997-09-23,2020-07-20,REP,A,9820,Sunset Way,,Leesburg,VA,20175,Loudoun County,644,VA-08,32,34,43
981285558,Phillips,Timothy,,,M,1968-07-31,2024-08-13,DEM,A,9670,Oak Dr,,Lorton,VA,22079,Fairfax County,530,VA-08,31,67,70
452378984,Miller,David,H,Sr,M,1962-12-09,1981-12-03,DEM,A,4222,Meadow Way,,Chantilly,VA,20152,Fairfax County,652,VA-11,34,45,15
889166147,Nelson,Ashley,P,II,F,2002-07-01,2023-12-26,REP,I,4201,Maple Pl,,Ashburn,VA,20148,Loudoun County,660,VA-11,31,87,61
208296789,Martin,Nicole,,,F,1950-10-31,1987-07-31,NPA,A,2350,Spring Way,,Chantilly,VA,20152,Fairfax County,897,VA-08,36,49,56
623834798,Jones,Samantha,C,,F,1974-07-15,1999-09-11,DEM,A,6933,Walnut Rd,,Annandale,VA,22003,Fairfax County,666,VA-08,33,87,21
286713234,Collins,Jack,S,,M,1994-01-28,2024-09-02,DEM,I,2389,Hill Ln,,Woodbridge,VA,22191,Prince William County,410,VA-11,30,48,48
895486802,Carter,Thomas,,Jr,M,1957-09-08,2014-02-17,DEM,A,4314,Valley Ct,Apt 553,Centreville,VA,20121,Fairfax County,673,VA-10,35,43,56
411494003,Lopez,Angela,Ann,,F,1989-04-07,2011-10-30,NPA,A,2256,College Cir,#14,Sterling,VA,20164,Loudoun County,291,VA-08,37,45,60
455092440,Roberts,Jack,Jo,III,M,1940-05-09,1983-03-22,REP,A,222,Broad St,,Reston,VA,20194,Fairfax County,868,VA-08,35,39,46
722679879,Walker,Jessica,L,II,F,1968-08-24,2015-05-07,REP,A,4839,Hill Ct,#21,Alexandria,VA,22305,Alexandria City,565,VA-11,36,53,29
622579182,Williams,Mary,R,,F,1986-06-11,2007-06-11,REP,A,6574,Cherry Ln,,Reston,VA,20194,Fairfax County,209,VA-08,32,38,33
528679172,Johnson,Joseph,N,,M,1948-06-08,1987-01-24,REP,A,6150,Oak Ave,,Herndon,VA,20170,Fairfax County,596,VA-08,39,42,3
253280339,Scott,Rachel,R,,F,1929-12-15,2020-09-11,DEM,A,8587,Spring Way,Apt 336,Annandale,VA,22003,Fairfax County,608,VA-10,35,86,18
420256572,Thomas,Gary,Marie,,M,1998-11-07,2023-12-24,REP,A,998,Cherry Ln,Apt 614,Reston,VA,20191,Fairfax County,444,VA-10,36,46,11
728801463,Wright,Elizabeth,D,,F,1994-07-22,2015-10-14,REP,I,6426,Lincoln Way,Apt 70,Leesburg,VA,20177,Loudoun County,344,VA-11,34,34,75
296422238,Young,Gary,S,IV,M,1999-01-02,2018-01-08,DEM,A,555,Maple Ct,,Reston,VA,20190,Fairfax County,620,VA-08,32,41,58
373284021,Miller,Donald,,Jr,M,1969-07-24,2012-10-21,REP,A,193,Walnut Ave,,Alexandria,VA,22301,Alexandria City,276,VA-10,33,39,94
584116061,Campbell,Raymond,A,II,M,1954-05-25,2022-12-12,DEM,A,3457,Elm Ave,,Falls Church,VA,22042,Falls Church City,159,VA-11,33,39,27
618968888,Collins,Samuel,C,,M,1940-04-22,1980-01-09,REP,A,7756,Highland Blvd,,Falls Church,VA,22044,Falls Church City,426,VA-10,30,37,75
808540067,Baker,Andrew,A,,M,1954-02-09,2018-10-27,DEM,A,1093,Chestnut Blvd,,Springfield,VA,22150,Fairfax County,608,VA-10,39,44,16
291952988,Lee,Kenneth,A,,M,1992-03-24,2019-11-29,NPA,A,9847,Valley Dr,,Reston,VA,20191,Fairfax County,390,VA-08,39,41,13
160140795,Jones,Barbara,,,F,1989-02-09,2023-02-16,DEM,A,903,Chestnut Ct,Apt 459,Fairfax,VA,22102,Fairfax County,896,VA-11,39,46,95
957419347,Green,Joshua,Marie,II,M,1939-05-07,2018-08-30,DEM,A,9562,Oak Ave,,Leesburg,VA,20175,Loudoun County,556,VA-10,36,48,44
717751815,Smith,Stephen,T,,M,1958-06-06,2016-07-23,DEM,A,7315,Valley Rd,Apt 516,Leesburg,VA,20175,Loudoun County,309,VA-10,32,67,27
198640578,Rivera,Betty,Marie,,F,1965-10-01,1995-10-30,REP,A,7553,Lake Cir,Apt 384,Springfield,VA,22151,Fairfax County,752,VA-11,33,87,8
972899709,Stewart,Steven,Ray,,M,1982-04-19,2017-12-29,NPA,A,9219,Spring Rd,,Reston,VA,20194,Fairfax County,804,VA-10,34,45,36
798913879,Edwards,Nancy,Marie,,F,1959-09-16,1986-11-03,DEM,A,2744,College Ave,,Centreville,VA,20120,Fairfax County,579,VA-08,34,46,29
971932825,Stewart,Kathleen,M,,F,1935-06-23,2011-10-07,IND,A,4361,Church Dr,,Ashburn,VA,20147,Loudoun County,912,VA-10,36,43,90
764084845,Hall,Nicole,C,,F,1972-01-05,2009-01-19,REP,A,7272,Maple Blvd,,Fairfax,VA,22043,Fairfax County,350,VA-08,33,36,42
808752721,Stewart,Angela,T,,F,1933-02-01,1976-01-20,DEM,A,4659,Market Ln,Apt 841,Annandale,VA,22003,Fairfax County,837,VA-08,33,67,92
243202660,Lewis,Timothy,Sue,,M,1989-06-09,2023-02-23,REP,A,6145,Highland Dr,#23,Falls Church,VA,22041,Falls Church City,915,VA-08,34,41,57
362177747,Green,Helen,Rose,,F,1930-11-13,2007-08-09,NPA,A,5134,Chestnut Pl,,Vienna,VA,22181,Fairfax County,851,VA-08,31,35,9
252695904,Evans,Jennifer,,,F,1975-06-15,2013-07-31,REP,A,4228,Sunset Blvd,Apt 62,McLean,VA,22102,Fairfax County,612,VA-08,35,67,83
632604157,Williams,Emily,,,F,1936-10-13,1993-07-11,LIB,A,9444,Walnut Ave,,Fairfax,VA,22046,Fairfax County,795,VA-10,35,41,84
543665324,Harris,Samuel,Lynn,IV,M,1953-12-04,1990-08-09,DEM,A,4799,Cedar Cir,#30,Leesburg,VA,20175,Loudoun County,703,VA-08,33,35,50
504281052,Thomas,Cynthia,Jo,,F,1987-07-13,2011-12-24,NPA,A,4995,Church Cir,,Centreville,VA,20121,Fairfax County,919,VA-10,34,40,36
669858151,Smith,Jason,Rose,,M,1965-02-24,1997-05-07,REP,A,5108,Market Way,,Falls Church,VA,22043,Falls Church City,748,VA-08,34,38,45
234147955,Nelson,Justin,Marie,IV,M,1974-02-12,2009-03-24,NPA,A,9667,Hill Blvd,,Burke,VA,22015,Fairfax County,546,VA-10,35,38,24
812559365,Williams,Laura,R,,F,1991-03-15,2023-05-24,REP,A,2200,Front Way,Apt 306,Burke,VA,22015,Fairfax County,517,VA-10,30,49,24
901300139,Flores,Emma,J,,F,1978-05-18,2011-09-14,DEM,A,3007,Forest Blvd,,Manassas,VA,20110,Manassas City,932,VA-11,36,49,69
773744033,Smith,Samantha,Ray,III,F,1976-06-09,1999-05-11,REP,A,1275,Lake Dr,Apt 622,Lorton,VA,22079,Fairfax County,422,VA-10,35,36,51
260960279,Torres,David,Sue,,M,1936-06-26,1984-07-15,DEM,A,4357,Walnut Dr,,Manassas,VA,20108,Manassas City,325,VA-11,31,47,25
103549656,Thompson,Betty,Jo,Jr,F,1955-11-25,2004-08-26,REP,A,6222,River Cir,#28,Manassas,VA,20111,Manassas City,941,VA-08,34,34,84
334835549,Nelson,Angela,Jo,,F,1937-10-15,2000-01-16,DEM,I,1149,Walnut Ave,Apt 354,Vienna,VA,22182,Fairfax County,917,VA-10,30,40,64
730395263,Mitchell,Raymond,G,,M,1948-12-29,1992-07-06,REP,A,7443,Walnut Blvd,,Burke,VA,22015,Fairfax County,603,VA-08,35,46,50
569149348,Torres,Emily,F,,F,1980-02-13,2016-04-24,DEM,A,6881,Market Blvd,,Centreville,VA,20121,Fairfax County,326,VA-08,35,42,71
763363566,Mitchell,Jerry,C,III,M,1940-12-23,2002-12-21,DEM,A,7367,Meadow Dr,#26,Centreville,VA,20121,Fairfax County,693,VA-10,30,37,58
802015020,Anderson,Sharon,,,F,1931-04-13,2009-10-25,IND,A,4199,Meadow Dr,Apt 546,McLean,VA,22102,Fairfax County,770,VA-10,31,86,63
653707831,Nelson,Alexander,D,,M,1995-09-15,2022-08-14,DEM,I,1052,Center Rd,,Ashburn,VA,20147,Loudoun County,392,VA-10,36,38,32
980770281,Jackson,Jerry,Rose,,M,1969-11-08,2022-04-28,NPA,A,769,Main Ave,,Woodbridge,VA,22191,Prince William County,173,VA-11,39,44,26
484895523,Wilson,Susan,G,III,F,1996-06-11,2024-08-12,DEM,A,8256,Maple Way,,Sterling,VA,20165,Loudoun County,154,VA-08,39,42,65
333933417,Adams,Justin,C,,M,1974-11-04,2005-06-19,DEM,A,4913,Elm Cir,,Alexandria,VA,22311,Alexandria City,697,VA-11,30,41,76
856285121,Hall,Christine,N,,F,1996-02-21,2019-09-23,REP,A,4012,Elm Cir,,Vienna,VA,22181,Fairfax County,802,VA-10,36,41,51
585983649,Williams,Dennis,R,,M,1948-09-28,2009-10-29,REP,A,4520,Oak Blvd,,Burke,VA,22015,Fairfax County,330,VA-08,36,34,38
324968938,Campbell,Laura,Marie,,F,1995-09-30,2016-04-12,REP,A,6969,Broad Cir,,Burke,VA,22015,Fairfax County,285,VA-08,31,37,31
785012869,Lee,Sharon,D,,F,1991-06-13,2020-06-02,REP,A,4173,Front Ln,,Lorton,VA,22079,Fairfax County,733,VA-08,39,86,15
401203691,Gonzalez,Benjamin,L,,M,1947-08-26,1977-12-15,NPA,A,8707,Cherry Ct,#50,Chantilly,VA,20151,Fairfax County,969,VA-10,34,49,42
508347600,Anderson,Frank,J,Sr,M,1929-07-20,1986-08-21,NPA,A,9598,Hill Ave,,Centreville,VA,20120,Fairfax County,654,VA-08,39,87,16
516015801,Nguyen,Angela,Sue,,F,1940-04-09,1983-04-04,NPA,A,8693,Spring Rd,,Centreville,VA,20120,Fairfax County,956,VA-10,33,43,44
506263610,Sanchez,Jack,K,Sr,M,1930-05-01,1988-08-12,NPA,A,904,Meadow Ln,,Chantilly,VA,20152,Fairfax County,591,VA-11,31,47,81
460240877,Carter,Barbara,G,,F,1994-06-09,2023-10-27,REP,A,696,River Ct,#33,Lorton,VA,22079,Fairfax County,126,VA-08,34,47,59
371207317,Harris,Patrick,J,,M,1964-02-07,1983-01-27,DEM,I,8154,Sunset Way,,Lorton,VA,22079,Fairfax County,421,VA-10,35,35,87
915231555,Gonzalez,Raymond,H,Jr,M,1939-05-11,2010-10-30,DEM,A,5946,Hill Ave,Apt 59,Sterling,VA,20165,Loudoun County,924,VA-11,32,39,1
417492375,Rodriguez,Alexander,W,IV,M,1937-04-29,2023-11-25,DEM,A,987,Lake Rd,Apt 49,Annandale,VA,22003,Fairfax County,374,VA-11,36,38,79
376118715,Adams,Jacob,Mae,,M,1961-04-18,2002-11-12,DEM,A,8694,Main Dr,Apt 482,Herndon,VA,20171,Fairfax County,741,VA-10,39,47,66
105097201,Miller,Larry,E,Jr,M,1944-09-05,1992-07-22,DEM,A,3383,Walnut Ln,,Alexandria,VA,22301,Alexandria City,948,VA-10,35,49,75
526416754,White,Jerry,H,,M,1931-03-12,2005-07-09,REP,A,7327,Mill Rd,Apt 43,Burke,VA,22015,Fairfax County,948,VA-08,33,37,43
592655264,Lopez,Betty,,,F,1966-12-27,2022-10-21,NPA,A,1477,Hill Cir,,Alexandria,VA,22302,Alexandria City,575,VA-10,37,40,67
414969211,Evans,Melissa,Rose,,F,2002-09-03,2022-07-12,REP,A,6406,Cedar St,Apt 830,McLean,VA,22106,Fairfax County,505,VA-10,33,46,54
673408203,Ramirez,Dorothy,W,,F,1933-08-31,1984-06-29,NPA,A,8394,Valley Pl,Apt 522,Falls Church,VA,22046,Falls Church City,799,VA-08,36,44,51
374288667,Torres,Steven,E,IV,M,1980-01-14,2021-10-07,NPA,A,5796,Chestnut Way,Apt 262,Annandale,VA,22003,Fairfax County,473,VA-08,34,40,46
972359176,Mitchell,Paul,Marie,,M,1929-01-31,1994-05-19,DEM,A,6155,Spring St,Apt 421,Arlington,VA,22209,Arlington County,206,VA-10,30,48,77
852306499,Lewis,Emily,Jean,Sr,F,1988-10-13,2021-10-01,NPA,A,8035,Front Ave,,McLean,VA,22106,Fairfax County,639,VA-11,32,45,65
525488159,Harris,Brian,D,,M,1966-03-03,1993-01-05,REP,A,6601,Center Pl,,Falls Church,VA,22044,Falls Church City,171,VA-08,37,86,99
448237925,Allen,Kenneth,Marie,,M,1963-09-05,1986-08-29,DEM,A,987,Market Ln,Apt 240,Burke,VA,22015,Fairfax County,920,VA-11,33,47,62
701393140,Hernandez,Paul,H,,M,2001-05-23,2021-06-25,NPA,A,2830,Meadow Ct,,Burke,VA,22015,Fairfax County,158,VA-08,33,53,3
167547604,Rodriguez,Melissa,Jo,,F,1969-03-03,1988-05-09,IND,A,5798,Chestnut Blvd,,Woodbridge,VA,22191,Prince William County,395,VA-08,39,46,53
930840468,White,Rachel,E,III,F,1954-09-01,2018-09-27,REP,A,3669,Maple Rd,Apt 461,Springfield,VA,22152,Fairfax County,558,VA-11,30,36,62
119453341,Miller,James,W,Sr,M,1942-03-27,2022-04-17,DEM,A,9248,Sunset Ln,,Woodbridge,VA,22191,Prince William County,537,VA-10,39,37,81
990625952,Edwards,Kevin,C,II,M,1944-05-17,1971-06-11,DEM,A,4730,Walnut St,,Vienna,VA,22180,Fairfax County,205,VA-10,33,44,96
914983468,Davis,Nicholas,K,,M,2001-09-26,2021-02-17,REP,A,944,Valley Ln,,Chantilly,VA,20151,Fairfax County,595,VA-11,31,39,39
124660552,Green,Angela,G,,F,1931-05-27,2021-07-23,REP,A,5067,Lake Way,,Centreville,VA,20120,Fairfax County,516,VA-10,35,35,53
592293437,Taylor,Deborah,G,,F,1981-02-20,2008-10-04,DEM,A,6048,Forest Ln,,Sterling,VA,20165,Loudoun County,905,VA-11,33,86,25
890226738,Clark,Donald,S,,M,1951-08-29,2000-07-18,REP,A,2111,Sunset Dr,#8,McLean,VA,22102,Fairfax County,657,VA-11,30,39,91
338036481,Mitchell,Christine,Sue,,F,2002-11-23,2020-04-12,REP,A,8068,Cherry Ln,,Lorton,VA,22079,Fairfax County,301,VA-08,30,43,0
419687831,Lee,Thomas,P,III,M,1957-11-12,1986-08-20,REP,A,2199,Mill Pl,#2,Herndon,VA,20171,Fairfax County,874,VA-10,37,44,5
664078664,Perez,Cynthia,S,,F,1993-11-01,2017-12-23,REP,I,1017,School Ct,,Woodbridge,VA,22194,Prince William County,492,VA-11,35,41,13
952870707,Rivera,Margaret,Jo,,F,1957-10-21,2004-03-17,DEM,A,9697,Pine Ave,,Annandale,VA,22003,Fairfax County,823,VA-11,35,35,9
706731119,Turner,John,B,,M,1961-04-02,2024-04-09,DEM,A,9867,Oak Ct,,Lorton,VA,22079,Fairfax County,859,VA-10,31,42,87
994402025,Hall,Benjamin,A,Sr,M,1930-01-01,1993-10-16,REP,A,3104,Hill Rd,,Centreville,VA,20121,Fairfax County,596,VA-10,35,38,62
748806044,Brown,Dorothy,P,,F,1930-06-03,2022-12-16,NPA,A,4306,Main Pl,#32,Woodbridge,VA,22191,Prince William County,380,VA-10,31,86,60
177284040,Martinez,Kathleen,F,,F,1944-03-28,1996-01-02,REP,A,6490,Spring Way,,McLean,VA,22102,Fairfax County,132,VA-10,33,46,93
909320837,Flores,Steven,P,,M,1959-02-24,2012-06-04,DEM,A,5568,River Ln,Apt 201,Reston,VA,20191,Fairfax County,195,VA-08,35,46,89
646872277,Green,Catherine,S,IV,F,1982-07-06,2007-03-07,REP,A,9859,Church Cir,,Manassas,VA,20109,Manassas City,870,VA-10,35,43,52
956178327,Johnson,Rebecca,L,,F,1960-08-10,2003-10-05,REP,A,8287,Forest Ave,,Fairfax,VA,22060,Fairfax County,284,VA-08,35,36,72
902271923,Flores,Shirley,,,F,1976-04-09,2009-09-25,REP,A,8036,Elm Ct,,Lorton,VA,22079,Fairfax County,846,VA-10,35,44,3
843453025,Smith,Samuel,Lee,Sr,M,1930-02-25,1970-02-19,NPA,A,8070,College Pl,,Ashburn,VA,20148,Loudoun County,861,VA-11,33,48,53
751222547,Cook,Brandon,E,,M,1929-04-03,1989-08-11,DEM,I,3487,Sunset Pl,,Manassas,VA,20110,Manassas City,152,VA-08,34,34,32
187384813,Campbell,Amy,R,,F,1984-07-05,2011-03-13,REP,A,8684,Valley Ln,#36,Woodbridge,VA,22193,Prince William County,657,VA-08,33,37,80
949795946,White,Carol,,III,F,1997-04-24,2016-06-03,NPA,A,763,Broad St,,Reston,VA,20194,Fairfax County,154,VA-10,31,48,23
513198053,Cook,Dorothy,B,III,F,1979-03-22,2019-08-07,NPA,A,2066,College Ct,,Reston,VA,20194,Fairfax County,975,VA-11,37,53,65
946576494,Torres,Christine,,Sr,F,1970-06-21,1988-07-01,REP,A,4645,Mill St,,Arlington,VA,22205,Arlington County,729,VA-11,30,36,2
956313662,Garcia,Brenda,,,F,1993-12-10,2022-03-26,NPA,A,8207,Church Blvd,,Annandale,VA,22003,Fairfax County,153,VA-11,36,44,62
833868418,Lopez,Laura,E,,F,1997-02-24,2018-07-24,NPA,A,9156,Valley St,,Chantilly,VA,20151,Fairfax County,953,VA-10,39,38,11
667578323,Cook,Heather,H,,F,1985-03-24,2007-06-18,DEM,A,7072,Church Ct,,Ashburn,VA,20148,Loudoun County,855,VA-11,35,48,78
239718586,Allen,Amy,Ann,,F,1989-11-19,2010-05-05,LIB,A,448,Pine Ln,,Arlington,VA,22213,Arlington County,515,VA-08,37,43,58
475249401,Flores,Pamela,C,,F,1968-11-06,2021-06-03,REP,A,5540,Spring Blvd,#49,Annandale,VA,22003,Fairfax County,903,VA-11,36,40,56
638036087,Nelson,Katherine,M,,F,1963-11-28,2009-07-14,DEM,A,4159,Chestnut Cir,,Lorton,VA,22079,Fairfax County,145,VA-08,39,34,27
950167518,Murphy,Anna,G,,F,1931-04-28,2018-12-12,REP,A,9975,Cedar Rd,,Annandale,VA,22003,Fairfax County,264,VA-10,34,47,39
384601421,Moore,Amy,Jean,,F,2000-01-31,2024-04-29,NPA,A,7494,Cedar Pl,,Leesburg,VA,20177,Loudoun County,257,VA-08,36,35,89
819533059,Morris,Elizabeth,Jo,,F,1933-05-16,1993-07-20,DEM,A,3136,Spring Ln,Apt 427,Falls Church,VA,22043,Falls Church City,929,VA-10,34,45,26
166313117,Nelson,Donna,H,,F,1984-05-13,2014-02-14,DEM,A,2891,Spring Ave,Apt 523,Alexandria,VA,22315,Alexandria City,355,VA-10,36,36,56
717592546,Smith,Frank,,,M,1989-02-06,2010-05-24,REP,A,3467,Park St,,Chantilly,VA,20151,Fairfax County,478,VA-08,33,38,41
400161913,Gonzalez,William,Jo,Jr,M,1973-11-23,2013-03-14,DEM,A,6707,Spring Way,,Reston,VA,20194,Fairfax County,153,VA-10,36,48,65
962716615,Rodriguez,Jason,D,,M,2005-04-24,2024-05-27,DEM,A,6086,Washington Ave,Apt 87,Leesburg,VA,20177,Loudoun County,497,VA-11,31,45,48
